ra,dec,apogee_ID,gaia_ID,parallax,pmra,pmra_err,pmdec,pmdec_err,RV,RV_err,dist,dist_err,jr,jr_err,jphi,jphi_err,jz,jz_err,TEFF,TEFF_err,LOGG,LOGG_err,SNR,FEH,FEH_err,CFE,CFE_err,CIFE,CIFE_err,NFE,NFE_err,OFE,OFE_err,MGFE,MGFE_err,ALFE,ALFE_err,SIFE,SIFE_err,PFE,PFE_err,SFE,SFE_err,KFE,KFE_err,CAFE,CAFE_err,TIFE,TIFE_err,TIIIFE,TIIIFE_err,VFE,VFE_err,CRFE,CRFE_err,MNFE,MNFE_err,COFE,COFE_err,NIFE,NIFE_err
201.913983,30.788074,2M13273935+3047170,1468269518288744576,1.0198941,-8.249698,0.0106896,2.6388056,0.0128927,-4.529402,0.045181632,756.544677734375,89.79185993411550,21.47699591071500,0.3889028105608720,1867.2131994701800,1.802451523973980,23.250375043292300,0.5264446615079430,5748.705,117.73906,3.9030876,0.14212316,39.071316,0.07183147,0.054689582,0.014229797,0.06340219,0.029738806,0.08759985,0.09866469,0.11968505,0.13576037,0.0916272,0.0024584308,0.064910464,0.15719846,0.086099826,0.02288124,0.06763906,0.02001571,0.6692125,-0.010895036,0.09453872,-0.053764228,0.15328787,-0.018763639,0.07665676,-0.081525385,0.15459467,-0.09378458,0.09880777,-0.03867389,0.10542146,-0.13289662,0.1081392,0.03407874,0.091021895,-0.2845438,0.35809293,0.031205855,0.07794369
201.913983,30.788074,2M13273935+3047170,1468269518288744576,1.0198941,-8.249698,0.0106896,2.6388056,0.0128927,-4.4957585,0.044827405,867.4381713867190,102.459933901067,21.722510697577600,0.39662184869338400,1866.1717447953900,1.8488770935382200,23.57836954884430,0.5363851473593730,5853.639,120.97072,3.8990834,0.13830763,112.29375,0.13540612,0.057844564,-0.032520816,0.06591505,-0.009785488,0.08853852,0.16325025,0.12863883,0.009459123,0.09226429,-0.00772807,0.071702264,0.12194653,0.08308257,0.050902113,0.075444,-0.035082683,0.6739408,-0.04502748,0.090617664,-0.07418276,0.1665643,-0.03844616,0.08188572,-0.14725822,0.16362071,0.082470834,0.0697235,-0.02573561,0.1033116,-0.12748155,0.09174079,0.01553525,0.09212393,-0.44668752,0.53289986,-0.0050151795,0.08083688
201.914096,27.164585,2M13273938+2709525,1449204398979021568,nan,nan,nan,nan,nan,31.525763,0.04334626,311.81500244140600,54.21370096677150,nan,nan,nan,nan,nan,nan,4871.178,116.86973,4.532854,0.38715634,145.5214,-0.03188575,0.05666705,-0.037689082,0.09042992,-0.11148424,0.14119776,0.018407978,0.107154064,0.012892667,0.08634671,0.060389824,0.0806585,-0.0064070895,0.093699366,-0.0424276,0.08075171,0.52677286,2.4297798,-0.16056135,0.09831224,0.012911607,0.097721405,0.067274965,0.073908664,0.069949225,0.07724957,-0.14102748,0.22330905,-0.046124876,0.11640259,0.19604355,0.084911555,0.025253274,0.1160216,-0.25243905,0.4076319,0.055680685,0.09266508
201.914096,27.164585,2M13273938+2709525,1449204398979021568,nan,nan,nan,nan,nan,28.166313,0.08106615,388.8020935058590,93.34098847369540,nan,nan,nan,nan,nan,nan,4890.4575,135.56616,4.6960855,0.47039822,84.59912,-0.054834805,0.07164043,-0.0029119477,0.10232054,-0.05616214,0.1645678,0.019337468,0.1590612,0.026434068,0.105102055,0.013997771,0.091863655,-0.054076225,0.10673428,-0.046290994,0.10069308,0.6342566,3.258621,-0.05997049,0.124208406,-0.05196672,0.13977863,0.09253576,0.094094485,0.10121043,0.14697526,-0.16191664,0.1948798,-0.072981395,0.14510657,0.1947054,0.12026984,0.05618505,0.13814804,-0.27656734,0.50057566,0.07320717,0.108310945
201.917913,28.364887,2M13274029+2821535,1449894170726243968,3.8551836,-33.406185,0.016092,-2.553515,0.011479,-14.829072,0.08352766,382.2264099121090,72.42162540000780,6.357005341204510,0.0706313812431427,1760.3009966666100,0.7672016995727640,2.5809933992640800,0.014425327899372500,5090.681,91.33021,4.418324,0.29253092,67.11654,-0.20892137,0.053277984,0.010705993,0.082556985,-0.09037918,0.11956891,-0.09496263,0.092544235,0.07719849,0.08001952,0.066770464,0.07521785,0.051220804,0.095059216,0.022418365,0.08194558,0.5763643,2.4168997,0.037494585,0.106074736,0.0799952,0.13993199,0.10128143,0.066752836,0.027529776,0.069979884,-0.09101102,0.17224659,-0.14932263,0.18618704,0.13996089,0.10574879,0.019242376,0.1186515,-0.19866171,0.3845657,0.07480779,0.08187321
201.926392,32.79834,2M13274233+3247540,1469498153813076096,3.465566,-27.082832,0.0404996,1.3226525,0.0258951,16.7018,0.071019754,390.75115966796900,116.25732230975100,8.96478310926863,0.09699148750823380,1846.087720764930,2.425163569811580,9.728994328301030,0.1195713582524730,4688.7383,164.72935,4.553946,0.5574747,103.95873,-0.11358225,0.091452196,-0.0015289485,0.12412261,-0.1382604,0.20936227,0.05617239,0.1452251,0.02878771,0.13150308,0.02722533,0.11967712,-0.038874894,0.14041187,-0.069606975,0.12171444,0.55092466,2.9537337,-0.051995695,0.13902761,-0.08253127,0.2643386,0.067656144,0.10613263,0.09079269,0.11747361,-0.084707305,0.18212673,-0.110934004,0.16724078,0.17027813,0.1487877,0.03403054,0.15133044,-0.17929915,0.23200755,0.07131614,0.12742034
201.926392,32.79834,2M13274233+3247540,1469498153813076096,3.465566,-27.082832,0.0404996,1.3226525,0.0258951,29.274446,0.062655285,338.2808532714840,79.92793587588510,11.516403044141300,0.05602018148538400,1862.6780419476800,2.4274222491630700,17.836509278210200,0.14788655319520600,4719.705,124.45347,4.641858,0.48663837,143.51991,-0.1649501,0.0807214,0.021369502,0.11588809,-0.06633197,0.18649837,-0.052555576,0.14899792,0.019329354,0.12272355,0.0526238,0.11215971,-0.08386116,0.1328871,-0.060100004,0.11551412,0.67474794,5.247752,-0.068480834,0.14030151,-0.023085877,0.14583445,0.106543325,0.103146,0.05825503,0.115252145,-0.14185679,0.18379387,-0.33302894,0.24304095,0.18372856,0.14924045,0.034051597,0.15135206,-0.16239676,0.21046473,0.086962014,0.12482711
201.931058,30.519711,2M13274345+3031109,1462256667152460288,2.3549001,-27.17431,0.0130532,0.5931754,0.0133433,-22.816477,0.045112446,461.9744873046880,53.381666368864500,18.29501357278020,0.3691264255067000,1707.967996969740,1.8561869385882200,6.558462088310720,0.06504632384084980,5963.162,125.38735,4.271661,0.15936033,149.59128,-0.22016871,0.057837307,-0.0009088218,0.06318714,0.023650318,0.07395845,0.1063921,0.14531003,0.03306827,0.0778497,0.03729531,0.07300743,0.19095963,0.09877275,0.07319762,0.07617747,0.14734113,2.0144172,-0.054906577,0.06516667,0.009882182,0.16776001,0.03574659,0.09357444,-0.17682225,0.21172029,-0.0019281209,0.15117085,0.033759624,0.1224772,-0.15875292,0.2058348,-0.021704927,0.10795193,-0.3396327,0.5326926,0.008144334,0.08548595
201.931058,30.519711,2M13274345+3031109,1462256667152460288,2.3549001,-27.17431,0.0130532,0.5931754,0.0133433,-22.6091,0.06599358,484.1250915527340,60.00324081787870,18.355517126528400,0.3877910610717740,1707.8164993870800,1.948514443603980,6.5388188252927800,0.06832158566425580,5921.5845,124.24783,4.2347493,0.16680315,95.9327,-0.20891708,0.059756387,0.0044111013,0.06659198,0.043431357,0.08599586,0.15416363,0.15237068,0.13700858,0.086186655,0.061208323,0.07748379,0.15560588,0.09702371,0.077324614,0.07990313,0.1775915,2.2643163,-0.045527667,0.07744685,0.031080842,0.14966129,-0.00219962,0.10128195,-0.21115914,0.2055433,-0.0325893,0.13150199,-0.037073657,0.13649623,-0.14014572,0.17765751,-0.071860045,0.11261732,-0.19414309,0.29855838,0.035007447,0.08731195
201.931369,29.896807,2M13274352+2953485,1462175745672480000,1.5243891,-2.799304,0.0137587,1.1762161,0.012279,1.2139646,0.028305627,390.5230712890630,43.492898583021300,22.659544236600200,0.07386068874391040,1965.4955628418600,0.4642754897242880,13.07378104525050,0.20461592221640400,5515.79,107.36376,4.177249,0.20048249,185.96497,0.32669774,0.053785443,-0.026328802,0.07295716,-0.061976075,0.07661527,0.18722543,0.1043366,-0.012345403,0.07123531,-0.01831624,0.06996158,0.07679254,0.08617369,0.048891127,0.08590208,-0.039265305,0.97286624,-0.12770651,0.067069545,0.004853338,0.07709737,-0.012793183,0.06648546,0.028411478,0.076736785,-0.11038838,0.10072445,0.1052731,0.10908425,0.017428309,0.075001545,0.0441415,0.092412874,-0.10010487,0.15994129,0.040771842,0.07917815
201.937225,24.404247,2M13274493+2424152,1446376111474540544,6.027867,22.341505,0.0251696,-27.027996,0.0164673,-27.36059,0.09599013,179.99801635742200,32.46937873817960,29.821305613385300,0.0770773061681696,1928.5196540852100,0.24986780996629900,5.189677403013930,0.03775880646177960,6158.5005,257.78867,3.8479154,0.32649592,537.2844,-0.47393844,0.1417084,-0.07867345,0.1708913,-0.1422213,0.19056647,0.4469632,0.51713043,0.068537384,0.18192019,-0.05516824,0.18630894,-0.11033097,0.23865718,0.100192994,0.18354605,-0.25765303,2.307898,-0.11301604,0.19633108,-0.09254214,0.30112404,-0.026975244,0.21253999,-0.17281339,0.35310984,-0.12520674,0.22229502,-0.002562672,0.21835138,-0.15213504,0.3226304,-0.044684976,0.21330363,-0.30258408,0.4801355,-0.070335954,0.18876766
201.942193,33.18697,2M13274612+3311130,1469561341371914240,0.22270612,-4.503487,0.0161724,-3.5178306,0.0108678,-44.596027,0.028071659,3355.8330078125,588.6604307427360,87.69995450733380,12.365981846681800,1139.0935770615100,43.10445963388940,186.15082895953300,12.626534479693800,4373.0728,56.81444,1.431378,0.13279936,361.06482,-1.0213621,0.075162135,-0.22264588,0.13418664,-0.06393659,0.14459899,0.20344472,0.10746582,0.31626338,0.09711286,0.3535266,0.098846756,0.27733457,0.09941143,0.22480047,0.09791533,0.02614069,0.62333804,0.37155223,0.10733197,0.27759254,0.104725026,0.18705392,0.09408043,0.06935477,0.10055602,0.39441276,0.120263904,-0.013031006,0.15633765,-0.048376203,0.114807144,-0.21459675,0.13043368,0.08511168,0.09852753,0.047732294,0.10524649
201.942961,28.43907,2M13274631+2826206,1449906780750226560,2.7660918,-46.42494,0.0737502,26.793053,0.0458953,-47.794895,0.11243325,292.9787902832030,54.22818259145200,108.58088706745400,4.339404918635580,1860.3049962011600,2.180601967047620,13.739912697997500,0.14884790449382000,5756.246,188.63976,4.52519,0.3023554,123.475365,-0.27070785,0.08377076,-0.03713891,0.10311934,0.005455643,0.1178066,0.21726543,0.2427854,0.06615442,0.11550475,-0.012502968,0.10672752,0.07765439,0.1374792,0.04085374,0.11329734,0.40712023,2.6339588,-0.056253344,0.12225023,-0.084643394,0.2789634,0.030710101,0.1307565,-0.11163658,0.24951361,-0.071294874,0.17146014,0.01240468,0.14735729,-0.18741006,0.46109623,-0.07644963,0.16041699,-0.23327202,0.42000055,0.034017995,0.12007348
201.953276,27.492764,2M13274878+2729339,1449288649056955264,4.35013,14.292538,0.017173,5.0339503,0.0119252,-10.300556,0.039140068,317.3252868652340,53.00956732339230,60.68332230521010,0.1630309877348500,2093.1198751402000,0.34501685796023700,2.2862878973964200,0.012079880214392100,4905.557,100.993454,4.5521903,0.32883415,129.02773,-0.01002503,0.047557995,-0.04208363,0.07972673,-0.1374542,0.13947135,0.015824234,0.08871171,0.035222694,0.07418008,0.050960124,0.06913638,0.008241145,0.08565105,-0.03547722,0.06899404,0.5238741,1.2762995,-0.14433001,0.088133626,0.040307857,0.10509783,0.08412152,0.058075495,0.08475117,0.06399411,-0.10014752,0.21219073,-0.08678158,0.1260184,0.18460536,0.06967309,0.02316895,0.102678515,-0.24166077,0.41660842,0.078965746,0.07802946
201.953276,27.492764,2M13274878+2729339,1449288649056955264,4.35013,14.292538,0.017173,5.0339503,0.0119252,-10.073884,0.05085342,335.8210754394530,56.36585029706530,60.75566136241030,0.16424529208792900,2093.2960055117800,0.3473346917373290,2.271298492348620,0.012390475471185200,4912.73,98.66921,4.4752855,0.34829125,71.711555,-0.032401033,0.04884383,-0.026206516,0.07828368,-0.2644784,0.16576488,-0.050718993,0.0874117,0.012334548,0.07221471,0.06341545,0.072805636,0.003576003,0.090262756,-0.048475094,0.068929486,0.5272205,3.4055698,-0.17743304,0.0813303,0.028375972,0.089405544,0.0660182,0.06092566,0.060322423,0.06400637,-0.12868875,0.18721683,-0.29133317,0.16950922,0.16883749,0.08900879,0.029680565,0.10302666,-0.089544095,0.15609992,0.13937588,0.09090798
201.954573,26.306257,2M13274909+2618225,1448309976333574144,0.4687658,1.3574456,0.0161831,-9.318241,0.010376,-87.582306,0.035432175,2287.05322265625,171.31395467947000,113.3996875429320,3.8449444173817300,1344.0530448800500,8.674201560794600,152.96190777897900,1.329038705888540,4834.4497,30.716473,2.4271293,0.06308185,169.531,-0.3903925,0.025712574,0.15531841,0.033581253,0.14373331,0.04477985,0.07563585,0.04583786,0.32355052,0.05920867,0.294171,0.035200465,0.27377027,0.05805378,0.21017452,0.032797966,0.28286645,0.42055583,0.31972933,0.052898664,0.2608845,0.04629588,0.13622534,0.037924014,0.07736498,0.08354385,0.37148827,0.06424852,0.17510451,0.06988328,-0.017503679,0.040802315,-0.102761745,0.047518205,0.06984815,0.07118871,0.066942185,0.03650461
201.955425,25.330357,2M13274930+2519492,1448002216156726528,1.5155913,-6.2756653,0.0192272,-8.24122,0.0132113,-5.242084,0.098822154,333.4200134277340,69.5545779636122,1.5193158214780100,0.0639050056705947,1722.1603432564300,2.9751177010692,11.930136586678900,0.21424381628617000,5620.69,217.46489,4.0967765,0.32299015,140.28795,-0.4516409,0.124699436,0.05452341,0.14928281,0.019221157,0.17306343,0.1256668,0.2515427,0.10714671,0.1603602,0.062329113,0.1517995,0.07213941,0.18219523,0.08641547,0.1614404,0.21730477,4.269244,-0.09920448,0.17710063,-0.0038671792,0.2541545,0.10739511,0.16755174,-0.009144545,0.2483782,-0.056258798,0.20873548,-0.03434199,0.19709973,-0.010985136,0.25372234,-0.049790382,0.19941631,0.023020267,0.15704353,0.025714308,0.16668902
201.955425,25.330357,2M13274930+2519492,1448002216156726528,1.5155913,-6.2756653,0.0192272,-8.24122,0.0132113,-37.909462,0.076932356,348.26483154296900,81.39661430964540,1.1359283657557500,0.07777302893520350,1706.516029815650,3.006595012298020,19.568998229981000,0.23091560673113100,5380.9883,217.88222,3.5905128,0.37091115,196.02074,-0.68979234,0.14375202,-0.013589382,0.17862487,-0.096928716,0.19999152,0.25095856,0.26353085,0.18162674,0.18508087,0.13926804,0.17566572,0.11738104,0.20981634,0.13586879,0.18342881,0.061083257,2.720665,0.09047496,0.1852551,0.043598294,0.28457618,0.13873649,0.18934326,0.005748868,0.25632706,-0.0015717149,0.2211631,-0.06822318,0.25373518,-0.019626856,0.22945988,-0.08760536,0.20856461,-0.33102936,0.6083676,0.0065881014,0.19396228
201.957169,30.622051,2M13274972+3037193,1468263161737682688,3.6580565,-6.581052,0.0194711,-15.788465,0.0222339,-26.192936,0.027314603,307.2331848144530,38.86633283373430,2.943354872868560,0.012688697951566000,1792.139346492460,1.2614923846011200,4.809012382830030,0.03235701570273610,5351.208,101.33924,4.206913,0.23871803,200.6262,0.23121904,0.04733155,-0.025137112,0.063561946,-0.04034601,0.066928,0.17549075,0.087838635,-0.04725951,0.060958378,0.011326253,0.06508264,0.057914957,0.07884445,0.028174594,0.076501496,0.09922792,1.0226465,-0.07143384,0.07222433,-0.002880603,0.07238908,0.0077823102,0.058701076,0.0383137,0.06879006,-0.08801751,0.12717052,-0.015479967,0.09837976,0.0726058,0.06731817,0.07059921,0.0898439,0.017187342,0.06045344,0.06798847,0.075088054
201.957169,30.622051,2M13274972+3037193,1468263161737682688,3.6580565,-6.581052,0.0194711,-15.788465,0.0222339,-26.090567,0.034717772,316.706298828125,40.52417702134250,2.9447359257594800,0.013437701646481500,1791.996194325650,1.2995577591132200,4.789050272219110,0.0339731891402031,5315.205,108.06716,4.2274075,0.25356954,105.29602,0.20842783,0.051296175,0.026906505,0.07270913,-0.038397893,0.071492486,0.16770555,0.09512187,-0.04284236,0.06367431,0.008422673,0.06834903,0.051679358,0.08311752,0.074953124,0.09582548,0.1150039,1.1385014,-0.0686906,0.072854534,-0.04181087,0.09913373,-0.0043195784,0.0738648,0.03575684,0.06982861,-0.17993799,0.13075198,0.034449413,0.09760798,0.058061376,0.07305186,0.046232983,0.08882688,-0.3352905,0.43030006,0.059341,0.0795056
201.960321,33.099873,2M13275047+3305595,1469556427929686144,3.6861074,-42.81199,0.743844,9.357649,0.525082,-21.088839,0.05061682,340.72674560546900,69.06417761253240,39.83162738696940,10.21906020473290,1730.190796835960,26.606429645924300,4.270404430098210,0.6521038612947680,4665.4043,123.128265,4.4309173,0.38923758,119.92251,-0.21897255,0.07326884,0.006894514,0.11452333,-0.11078264,0.1900316,-0.008564264,0.11881704,0.028244227,0.111393325,0.048566386,0.102587685,-0.030416235,0.124753065,-0.067443594,0.10437167,0.59588164,5.0559688,-0.24109651,0.14956328,0.036549896,0.14755607,0.111966215,0.09352374,0.04927109,0.09674908,-0.20654444,0.2477357,-0.3743919,0.25567934,0.21996865,0.1039057,0.006173596,0.13543916,-0.25043732,0.4600477,0.08641942,0.11249272
201.961767,24.226482,2M13275082+2413353,1446369686203482240,1.4125385,-4.709549,0.0166405,-9.607892,0.00985033,14.362338,0.04170304,755.1732788085940,94.87835990951440,4.829890796132770,0.09373571652115670,1696.6555506506300,2.656382346195920,19.069411053312500,0.21869856419749000,5079.7583,62.53874,3.5358016,0.15177152,112.65752,-0.14980625,0.03746701,-0.020115584,0.0539407,-0.064253375,0.056955945,-0.05878119,0.07032183,0.06190847,0.0504691,0.13602574,0.05957431,0.123947635,0.07623501,0.049832985,0.050489757,0.2813797,1.1876675,0.15669529,0.08792033,0.09004399,0.06758207,0.05187977,0.051387433,0.036596864,0.05081707,0.05465346,0.07446028,-0.08307654,0.11983079,0.03653849,0.062444493,-0.013307899,0.08230631,-0.12827222,0.20658384,0.053182624,0.05593078
201.971595,25.231829,2M13275318+2513545,1447996997772262016,4.887835,-24.291271,0.0201329,-50.35601,0.0133539,-35.832096,0.052387025,312.2575988769530,54.91877995954910,24.216927165322700,0.270042364071481,1545.615880658360,1.5024349058982000,7.391229924377420,0.026204941939807100,4946.2007,105.65696,4.5554338,0.32832143,90.92901,-0.16829386,0.053446785,-0.025764227,0.090555094,-0.18387347,0.15395914,0.0083397925,0.09204145,0.0503164,0.08154361,0.116817676,0.07824221,0.048142,0.09311473,0.027360722,0.085671715,0.64311564,2.715843,-0.017857924,0.10445073,0.062915504,0.122277334,0.10879197,0.074086994,0.094879426,0.07078082,-0.04601875,0.18022959,-0.072730005,0.12675929,0.1874921,0.08736336,0.026287556,0.11701414,-0.26862523,0.51419187,0.07652838,0.08623324
201.972902,26.128242,2M13275349+2607416,1448303108681352704,2.7144222,-32.60577,0.0203841,-21.139284,0.0133459,-31.003199,0.024996808,364.5161437988280,44.24702047367740,39.59254238358230,0.6585211785028460,1461.5763681223800,2.8605835507591600,6.918187744296090,0.03565698968752750,4933.6416,46.938908,3.5069795,0.14796728,301.8152,-0.15048836,0.031377487,0.084497035,0.042712826,0.09836689,0.046017163,0.035009064,0.048506856,0.19409816,0.048272062,0.2127234,0.049701687,0.1823839,0.05303236,0.12983184,0.0442154,0.26279098,0.63366425,0.09146119,0.043338247,0.18830422,0.060312353,0.12287755,0.041707832,0.12884448,0.050312024,0.041169457,0.086098276,0.1760082,0.07757829,0.065295085,0.052093726,-0.051758572,0.062547,0.09661223,0.04389678,0.094515815,0.049817152
201.972902,26.128242,2M13275349+2607416,1448303108681352704,2.7144222,-32.60577,0.0203841,-21.139284,0.0133459,-30.979782,0.022539578,381.23785400390600,40.45767743926080,39.61668942235390,0.6782196098490870,1461.479774877870,2.944208270005250,6.912637122328960,0.037225956055534300,4903.0254,43.44292,3.4713564,0.13047914,235.726,-0.17407429,0.030641453,0.10767208,0.040759854,0.12375113,0.04505338,0.0232974,0.05227875,0.18716824,0.04476236,0.23614499,0.046262067,0.21630988,0.053189863,0.1250025,0.040728834,0.29451454,0.60139406,0.115750134,0.043475606,0.22694345,0.0539242,0.11254425,0.0430881,0.16568156,0.049104802,0.1752232,0.07170239,0.03714016,0.08163354,0.0898037,0.047610372,-0.073381096,0.055170093,0.04806593,0.07025949,0.06882292,0.041964307
201.974357,25.954416,2M13275384+2557158,1448248128804930048,5.2639394,-81.22569,0.0234465,2.8690178,0.0150961,3.7067118,0.034392077,243.04458618164100,38.82415875843310,35.889099639584700,0.36618182125569700,1655.9806108239700,1.2362628896029800,4.761304680436660,0.024517834742092900,5199.184,108.067245,4.4430003,0.2860466,203.30301,-0.17402233,0.055094585,-0.008136302,0.072788365,-0.06250644,0.07489549,-0.05016634,0.091346174,0.049459256,0.07922224,0.07629629,0.07370339,0.06541547,0.09525805,0.01405409,0.07819442,0.5027126,3.6174445,-0.046986997,0.09981696,0.03801325,0.09995661,0.082446866,0.06888377,0.045416266,0.07565398,-0.0044534355,0.13441126,-0.07477936,0.12486159,0.033434123,0.16551468,-0.016740337,0.113434166,-0.14218102,0.2303032,0.06391954,0.07979959
201.974357,25.954416,2M13275384+2557158,1448248128804930048,5.2639394,-81.22569,0.0234465,2.8690178,0.0150961,-12.744249,0.035355758,261.3310546875,44.595191379181500,39.37747102423610,0.38632172246275700,1647.3075245639100,1.2441322047520500,1.621177495682480,0.011454574267599000,5189.4854,115.21752,4.386626,0.27902022,134.4526,-0.18763083,0.0537367,0.035614073,0.074553676,0.0038430542,0.065039456,-0.110964835,0.0904466,0.02401632,0.077468224,0.07884161,0.07102365,0.067078486,0.08141712,0.021094322,0.072607905,0.48456478,2.5041924,-0.07880485,0.089632675,0.054978862,0.11420806,0.06712678,0.07319022,0.044373453,0.07399389,-0.084995866,0.15172315,0.046385363,0.12626676,0.09347868,0.080138996,-0.004588157,0.11145117,-0.22966632,0.40533593,0.074098445,0.07323406
201.976451,24.446112,2M13275434+2426460,1446376729949831680,0.8586008,-6.007233,0.0189791,5.021944,0.0120465,-24.394833,0.033622038,1197.390869140630,126.69166144092200,52.445396835842700,1.066626902329700,1964.2720873690000,0.745102410561178,33.79020104840770,0.915349130198211,4750.404,39.116447,3.1895144,0.1139108,89.0542,0.160093,0.028019734,0.07949112,0.04894722,0.014142409,0.042849388,0.18612732,0.039285723,0.08845717,0.041456323,0.11792807,0.048299015,0.08352819,0.05685022,0.052408323,0.04101032,0.07081045,0.48997957,0.020407751,0.035941564,0.11492135,0.053654116,0.047228426,0.040952068,0.1259908,0.051618148,-0.009257078,0.062277395,-0.06101174,0.07860041,0.04500489,0.04363516,0.013559982,0.052792225,0.09383233,0.036410343,0.053449586,0.046518527
201.982279,26.419001,2M13275574+2625084,1448311801695166848,3.1121483,-43.911972,0.0166749,-33.500843,0.0104312,21.826584,0.0625472,323.18206787109400,40.83084577638270,62.31962313256150,0.7413975341890270,1350.8266818290300,2.72858150961072,16.56405402946840,0.07931197771282320,5763.127,152.89355,4.253554,0.20562874,138.42253,-0.3494054,0.07447858,0.0497669,0.083127774,0.08567655,0.092448704,-0.007485926,0.1527536,0.20734762,0.106685646,0.12757352,0.09216168,0.16458417,0.12233717,0.123881444,0.1002586,0.20434374,2.1461036,0.04148805,0.100637905,0.12637314,0.11767255,0.085184306,0.10937749,-0.17242289,0.20627281,0.024486393,0.12322324,-0.0048380494,0.15905772,-0.08235595,0.2348571,-0.039241254,0.13567251,-0.2817654,0.50087327,0.04515323,0.10528552
201.982279,26.419001,2M13275574+2625084,1448311801695166848,3.1121483,-43.911972,0.0166749,-33.500843,0.0104312,21.789759,0.059633967,348.4156799316410,44.93135905015720,62.41161817475660,0.7567737969490420,1350.5309494041500,2.7872599862848700,16.5398113665986,0.07962158100846720,5884.0938,139.95387,4.3231835,0.1876794,98.52289,-0.26737687,0.0632453,0.03617403,0.06983035,0.07111192,0.08934154,0.32881427,0.17957075,0.09653106,0.0802647,0.10517648,0.07831932,0.195085,0.095818944,0.100449085,0.08094208,0.20589039,2.588724,-0.023752958,0.090602376,0.1382525,0.09584952,0.06771006,0.09416208,-0.103422135,0.19861679,-0.048759818,0.13295794,0.1620332,0.13029514,-0.2810754,0.41145614,-0.01723209,0.120467566,-0.13151878,0.24512127,0.029868051,0.09039064
201.982818,32.15451,2M13275587+3209162,1468690699962022912,2.588293,0.045562007,0.0176588,-19.932386,0.0137927,-0.5743947,0.049692947,456.9986572265630,85.74173156130180,13.45442828045630,0.14818879454723800,1761.7875352702600,1.931204751462970,5.910577891475260,0.0778679226606482,5022.2246,104.72924,4.562108,0.33176196,104.84651,-0.026152318,0.049754895,-0.021938989,0.07982836,-0.0055020098,0.103979796,0.13826312,0.09729124,-0.003473064,0.077991515,0.06019547,0.07081163,0.010055041,0.08248649,0.007161934,0.0829868,0.5267214,2.7504404,-0.064833365,0.06791186,0.06228619,0.10143591,0.06606192,0.06479695,0.060105875,0.06573993,-0.024828339,0.21204375,-0.17122443,0.15813598,0.14235324,0.07959432,0.0013556089,0.10067259,0.018068345,0.06155516,0.06397655,0.08331282
201.984186,26.099516,2M13275620+2605582,1448250229044031744,3.222886,-21.06958,0.0145246,8.066512,0.0099954,-10.193146,0.04730646,336.9850769042970,41.568742535101800,16.556701206163500,0.05090978090799720,1908.0383525368100,0.354656186306722,3.51876642141059,0.023068209916036700,5456.7573,125.18919,4.3874774,0.24904357,132.92456,0.06856174,0.054556265,-0.06364771,0.0702527,-0.03145487,0.068364985,0.026521854,0.09381135,-0.021335963,0.07341571,-0.009623453,0.07222869,0.053995363,0.08598992,0.049807556,0.08917047,0.22077906,1.3061906,-0.09835788,0.061948176,0.008009203,0.08860537,0.034816064,0.06550762,-0.08745657,0.12904824,-0.21243218,0.17219046,-0.030161582,0.11232872,0.026994772,0.08723812,0.05566223,0.10868907,-0.13842955,0.19119479,0.08065321,0.08525883
201.985147,29.550007,2M13275643+2933000,1462131013589296512,0.97519374,0.13895048,0.0280199,-10.782637,0.0192069,10.527035,0.02227198,870.5673217773440,72.87371524648940,20.384415081647700,0.6853941503626130,1673.8607895858000,6.318062353652340,29.60972524614630,0.8444443561411470,4646.697,20.881187,2.4779818,0.05582768,591.7669,0.030586371,0.018647276,-0.0755653,0.024121314,-0.09326344,0.03229335,0.27879193,0.035101946,0.044100016,0.025521617,0.049657755,0.02659188,0.055305302,0.032169234,0.029409537,0.024510007,0.023066154,0.47328937,0.0062151905,0.023874708,0.059473537,0.03893868,0.007263696,0.029308734,0.05314371,0.036300648,0.069200106,0.030985083,-0.19261537,0.06942877,0.0012143385,0.03336064,0.010982951,0.03430235,0.074770026,0.02389391,0.008909309,0.030297747
201.985147,29.550007,2M13275643+2933000,1462131013589296512,0.97519374,0.13895048,0.0280199,-10.782637,0.0192069,10.39631,0.020597246,897.663330078125,60.41397258466760,19.828069772815300,0.5743806697870890,1678.945511326140,5.3724653004963700,28.828703013590600,0.7187914531930570,4657.234,19.619411,2.409827,0.046207428,650.0427,0.028171713,0.016809765,-0.06380766,0.022191035,-0.14263466,0.032670286,0.26643443,0.03328062,0.05393623,0.02266199,0.047660872,0.026961694,0.04399605,0.02777512,0.032429308,0.023441263,0.017659785,0.530417,0.0059499796,0.023272282,0.041900493,0.03884807,-0.0019534137,0.028415345,0.030558856,0.032697268,0.045264877,0.032398727,-0.17749983,0.06502824,-0.010145346,0.030407496,0.006325839,0.032872304,0.07982507,0.022822153,0.01323892,0.027750397
